,Start,End,Peak Level,Dynamic Range,RMS Level,RMS Variance,Label
0,26.348844,26.551510666666665,5.948361873626709,5.948338031768799,0.0033637056726882227,1.2489921301020648e-06,H
1,26.598844,26.801510666666665,5.890118598937988,5.890065670013428,0.0023783663883270734,1.784825682433876e-06,H
2,26.848844,27.051510666666665,0.310217022895813,0.31020861864089966,0.0003517523698301048,2.552131020643164e-09,H
3,27.098844,27.301510666666665,0.2933119833469391,0.2932916581630707,0.00030160370503565947,1.222475548343885e-09,S
4,27.348844,27.551510666666665,0.31419897079467773,0.3141953945159912,0.00028711156495906184,9.46142061311019e-10,S
5,27.598844,27.801510666666665,0.31870877742767334,0.31870484352111816,0.000306125809858897,7.914479074390398e-10,S
6,27.848844,28.051510666666665,0.3017747700214386,0.30176421999931335,0.0002632692020093883,5.351657196096089e-10,S
7,28.098844,28.301510666666665,3.3458666801452637,3.345839738845825,0.0011083605485560787,1.7157921491154495e-06,S
8,28.348844,28.551510666666665,2.5807223320007324,2.580695867538452,0.0021627259013674007,1.1836451422521317e-07,H
9,28.598844,28.801510666666665,5.580228805541992,5.580204010009766,0.004418818397478798,6.95391146732848e-07,H
10,28.848844,29.051510666666665,2.432999610900879,2.4329898357391357,0.0017689476751192562,3.472960088781151e-07,H
11,29.098844,29.301510666666665,1.7977193593978882,1.797707438468933,0.001359798754124003,5.900235021312274e-07,H
12,29.348844,29.551510666666665,0.317614883184433,0.31760427355766296,0.00031975114871165856,2.2076918665304618e-09,H
13,29.598844,29.801510666666665,0.2564395070075989,0.2564234137535095,0.0002868109414569379,1.7487357500416112e-10,S
14,29.848844,30.051510666666665,0.30935055017471313,0.30934396386146545,0.0002889146274315863,9.862043566922306e-10,S
15,30.098844,30.301510666666665,0.28935325145721436,0.2893422245979309,0.00027689501605427215,1.3052066293303888e-09,S
16,30.348844,30.551510666666665,0.8758410811424255,0.8758327960968018,0.0004633731646910104,3.3636464996650895e-08,H
17,30.598844,30.801510666666665,0.23979459702968597,0.23978076875209808,0.00025996905499329765,2.7513274233937923e-10,S
18,30.848844,31.051510666666665,0.3635794222354889,0.3635687828063965,0.000378506493329746,5.1318666932039576e-08,S
19,31.098844,31.301510666666665,0.35301050543785095,0.353007048368454,0.00029959033175839427,2.4862436443783976e-09,C
20,31.348844,31.551510666666665,0.3003929853439331,0.3003925681114197,0.0002944460226208376,1.276491708337755e-09,S
21,31.598844,31.801510666666665,2.3341145515441895,2.3341047763824463,0.0007333545433732568,7.958232290328077e-07,S
22,31.848844,32.051510666666665,0.6055958271026611,0.6055805683135986,0.0004721900872957324,3.24375625756365e-08,C
23,32.098844,32.301510666666665,0.37126222252845764,0.3712600767612457,0.00030222148283451855,1.5439305780890752e-09,C
24,32.348844,32.551510666666665,0.3325987458229065,0.33259037137031555,0.0002815610671238802,6.747079154977497e-10,S
25,32.598844,32.801510666666665,0.726854145526886,0.7268445491790771,0.0004477977173584219,9.554638327967298e-08,S
26,32.848844,33.051510666666665,5.123329162597656,5.123295307159424,0.003125543730279049,6.89520048955573e-07,S
27,33.098844,33.301510666666665,3.9706525802612305,3.970632791519165,0.001702660769942253,9.665418474936475e-07,H
28,33.348844,33.551510666666665,2.8656580448150635,2.865638256072998,0.00193702917634032,3.172929936250466e-07,H
29,33.598844,33.801510666666665,4.067843437194824,4.067803382873535,0.004078818680183999,5.23561674502439e-07,H
30,33.848844,34.051510666666665,3.9072165489196777,3.907188892364502,0.003205601043490436,4.1666637424639507e-07,H
31,34.098844,34.301510666666665,2.442289352416992,2.4422760009765625,0.0018744101387688072,5.775744326449864e-07,H
32,34.348844,34.551510666666665,2.9408962726593018,2.9408769607543945,0.0020631462856249057,4.2373922506034676e-07,H
